expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime
06AQ20141202,1004,2.0,1,1.0,2014,12,4,2.0,27.0,-39.223,11.339,5231.7,5221.7,13.0,908.8,900.0,3.7942,3.7276,34.459,2,1,27.384,31.992,36.497,40.901,45.205,27.5550718158194,180.6,2,1,137.55,2,33.01,2,1,0.0,2,50.96,2,1,2.27,2,1,2225.3,2,1,2315.3,2,1,1118.0,0,20.0,7.5874,0,7.86,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 02:27:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,2.0,24.0,-39.223,11.339,5231.7,5221.7,12.0,1011.7,1002.0,3.4512,3.3789,34.491,2,1,27.443,32.06,36.574,40.986,45.298,27.6264242841551,177.9,2,1,142.88,2,33.51,2,1,0.0,2,55.94,2,1,2.32,2,1,2232.8,2,1,2321.6,2,1,1133.4,0,20.0,7.583,0,7.8556,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 02:24:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,2.0,13.0,-39.223,11.339,5231.7,5221.7,11.0,1516.7,1500.0,2.819,2.7115,34.705,2,1,27.675,32.309,36.839,41.266,45.593,27.8750798158481,191.9,2,1,133.64,2,30.42,2,1,0.0,2,61.59,2,1,2.09,2,1,2229.7,2,1,2332.6,2,1,1037.1,0,20.0,7.6188,0,7.8822,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 02:13:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,2.0,3.0,-39.223,11.339,5231.7,5221.7,10.0,2026.8,2002.0,2.6523,2.503,34.814,2,1,27.781,32.419,36.954,41.385,45.717,27.9894654777299,216.3,2,1,110.66,2,26.58,2,1,0.0,2,54.65,2,1,1.81,2,1,2209.5,2,1,2330.2,2,1,917.49,0,20.0,7.6654,0,7.9229,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 02:03:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,52.0,-39.223,11.339,5231.7,5221.7,9.0,2533.0,2499.0,2.436,2.2437,34.838,2,1,27.822,32.467,37.008,41.447,45.784,28.0460501242878,227.1,2,1,101.91,2,25.63,2,1,0.0,2,56.02,2,1,1.74,2,1,2207.6,2,1,2335.0,2,1,880.67,0,20.0,7.6819,0,7.926,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:52:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,52.0,-39.223,11.339,5231.7,5221.7,8.0,2535.5,2501.0,2.437,2.2445,34.839,2,1,27.823,32.468,37.009,41.448,45.785,28.0466834281587,225.1,2,1,103.9,2,25.62,2,1,0.0,2,56.12,2,1,1.74,2,1,2207.6,2,1,2335.4,2,1,878.64,0,20.0,7.6828,0,7.9263,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:52:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,42.0,-39.223,11.339,5231.7,5221.7,7.0,3042.8,2998.0,2.2524,2.014,34.841,2,1,27.843,32.495,37.042,41.486,45.83,28.081813689585,228.6,2,1,102.29,2,25.43,2,1,0.0,2,59.92,2,1,1.72,2,1,2212.9,2,1,2340.8,2,1,881.47,0,20.0,7.6825,0,7.9159,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:42:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,32.0,-39.223,11.339,5231.7,5221.7,6.0,3556.9,3500.0,1.9258,1.6422,34.812,2,1,27.849,32.511,37.069,41.523,45.876,28.117113519404,224.9,2,1,109.17,2,26.89,2,1,0.0,2,72.61,2,1,1.83,2,1,2223.1,2,1,2349.7,2,1,895.47,0,20.0,7.6779,0,7.8853,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:32:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,20.0,-39.223,11.339,5231.7,5221.7,5.0,4071.3,4002.0,1.3425,1.0198,34.757,2,1,27.849,32.53,37.105,41.577,45.946,28.174901197278,220.7,2,1,118.82,2,29.54,2,1,0.0,2,96.92,2,1,2.02,2,1,2242.5,2,1,2357.0,2,1,977.21,0,20.0,7.6456,0,7.8384,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:20:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,10.0,-39.223,11.339,5231.7,5221.7,4.0,4581.3,4498.0,1.1311,0.75801,34.736,2,1,27.849,32.538,37.12,41.599,45.976,28.2014207751567,218.5,2,1,123.36,2,30.6,2,1,0.0,2,105.7,2,1,2.1,2,1,2247.5,2,1,2359.7,2,1,995.02,0,20.0,7.6391,0,7.8172,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:10:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,4.0,-39.223,11.339,5231.7,5221.7,2.0,4894.3,4802.0,1.072,0.66452,34.728,2,1,27.849,32.54,37.125,41.607,45.986,28.2105923026666,220.2,2,1,122.5,2,30.83,2,1,0.0,2,109.71,2,1,2.12,2,1,2249.5,2,1,2360.5,2,1,1004.0,0,20.0,7.6358,0,7.7967,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:04:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,1.0,4.0,-39.223,11.339,5231.7,5221.7,3.0,4894.8,4803.0,1.0728,0.66524,34.728,2,1,27.848,32.539,37.125,41.606,45.986,28.2104858162519,219.1,2,1,123.6,2,30.93,2,1,0.0,2,109.02,2,1,2.12,2,1,2250.6,2,1,2357.2,2,1,1032.1,0,20.0,7.6245,0,7.7965,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 01:04:00
06AQ20141202,1004,2.0,1,1.0,2014,12,4,0.0,57.0,-39.223,11.339,5231.7,5221.7,1.0,5221.7,5120.0,1.0194,0.57446,34.73,2,1,27.855,32.549,37.137,41.621,46.003,28.2250557033049,219.8,2,1,123.69,2,31.19,2,1,0.0,2,112.44,2,1,2.15,2,1,2252.9,2,1,2358.3,2,1,1041.9,0,20.0,7.6211,0,7.7779,2,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-04 00:57:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,54.0,-41.163,9.923,4707.5,4697.5,24.0,14.7,15.0,13.031,13.029,34.505,2,1,26.003,30.4,34.699,38.903,43.015,26.03187681319,275.8,2,1,-17.148,2,6.18,2,1,0.1,2,0.0,2,1,0.57,2,1,2071.2,2,1,2285.3,2,1,491.9,0,20.0,7.8936,0,8.0735,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:54:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,54.0,-41.163,9.923,4707.5,4697.5,23.0,22.1,22.0,13.002,12.999,34.513,2,1,26.016,30.413,34.712,38.917,43.029,26.0450509663025,276.4,2,1,-17.608,2,6.09,2,1,0.09,2,0.1,2,1,0.58,2,1,2071.6,2,1,2284.4,2,1,495.25,0,20.0,7.8909,0,8.071,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:54:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,52.0,-41.163,9.923,4707.5,4697.5,22.0,49.9,50.0,11.028,11.022,34.534,2,1,26.408,30.845,35.183,39.425,43.573,26.4675099978595,278.7,2,1,-9.1099,2,8.25,2,1,0.2,2,0.78,2,1,0.71,2,1,2087.2,2,1,2289.0,2,1,529.58,0,20.0,7.8669,0,8.0759,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:52:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,51.0,-41.163,9.923,4707.5,4697.5,21.0,75.4,75.0,10.773,10.764,34.589,2,1,26.498,30.939,35.282,39.529,43.682,26.5620676485357,269.8,2,1,1.1595,2,8.5,2,1,0.39,2,0.59,2,1,0.73,2,1,2095.0,2,1,2287.2,2,1,559.68,0,20.0,7.846,0,8.0573,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:51:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,50.0,-41.163,9.923,4707.5,4697.5,20.0,100.6,100.0,10.174,10.162,34.544,2,1,26.568,31.023,35.378,39.637,43.802,26.6373060405697,264.2,2,1,10.351,2,11.08,2,1,0.08,2,0.49,2,1,0.86,2,1,2101.8,2,1,2285.6,2,1,586.94,0,20.0,7.8281,0,8.0471,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:50:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,49.0,-41.163,9.923,4707.5,4697.5,19.0,150.3,149.0,9.2976,9.2811,34.451,2,1,26.643,31.118,35.492,39.77,43.953,26.7201534824229,269.3,2,1,10.722,2,13.02,2,1,0.0,2,0.98,2,1,0.98,2,1,2108.1,2,1,2279.8,2,1,627.35,0,20.0,7.8025,0,8.0322,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:49:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,47.0,-41.163,9.923,4707.5,4697.5,18.0,200.6,199.0,9.1744,9.1525,34.507,2,1,26.707,31.184,35.561,39.841,44.026,26.7909824221495,261.6,2,1,19.097,2,13.91,2,1,0.0,2,1.17,2,1,1.02,2,1,2116.6,2,1,2279.6,2,1,662.68,0,20.0,7.7817,0,8.0106,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:47:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,45.0,-41.163,9.923,4707.5,4697.5,17.0,303.1,301.0,8.345,8.3135,34.517,2,1,26.847,31.342,35.738,40.035,44.237,26.9485827482475,237.2,2,1,48.715,2,18.64,2,1,0.0,2,4.0,2,1,1.3,2,1,2141.7,2,1,2284.4,2,1,757.78,0,20.0,7.7317,0,7.967,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:45:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,43.0,-41.163,9.923,4707.5,4697.5,16.0,384.4,381.0,7.61,7.572,34.493,2,1,26.938,31.451,35.863,40.177,44.394,27.0521515577397,219.8,2,1,70.946,2,22.39,2,1,0.0,2,8.79,2,1,1.54,2,1,2156.0,2,1,2285.2,2,1,829.64,0,20.0,7.6974,0,7.9388,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:43:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,38.0,-41.163,9.923,4707.5,4697.5,15.0,606.4,601.0,4.2951,4.25,34.181,2,1,27.109,31.706,36.2,40.592,44.886,27.2673943896771,251.6,2,1,63.222,2,27.73,2,1,0.0,2,15.13,2,1,1.91,2,1,2166.2,2,1,2277.2,2,1,930.3,0,20.0,7.6527,0,7.9335,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:38:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,34.0,-41.163,9.923,4707.5,4697.5,14.0,809.2,801.0,3.7216,3.6636,34.261,2,1,27.232,31.844,36.352,40.759,45.066,27.4023300754942,224.8,2,1,94.318,2,30.53,2,1,0.0,2,28.71,2,1,2.12,2,1,2190.0,2,1,2285.3,2,1,1049.3,0,20.0,7.6074,0,7.8849,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:34:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,32.0,-41.163,9.923,4707.5,4697.5,13.0,909.2,900.0,3.4707,3.4066,34.315,2,1,27.3,31.918,36.433,40.846,45.158,27.4772945439854,210.4,2,1,110.59,2,31.92,2,1,0.0,2,37.1,2,1,2.21,2,1,2205.9,2,1,2294.7,2,1,1108.6,0,20.0,7.5875,0,7.8631,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:32:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,29.0,-41.163,9.923,4707.5,4697.5,12.0,1011.3,1001.0,3.415,3.3432,34.395,2,1,27.37,31.989,36.504,40.918,45.232,27.5511363883506,192.9,2,1,128.39,2,32.81,2,1,0.0,2,46.37,2,1,2.29,2,1,2218.9,2,1,2306.9,2,1,1126.6,0,20.0,7.5831,0,7.8551,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:29:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,21.0,-41.163,9.923,4707.5,4697.5,11.0,1417.1,1401.0,2.937,2.8366,34.618,2,1,27.595,32.226,36.753,41.178,45.503,27.7936949839294,177.1,2,1,147.65,2,32.42,2,1,0.0,2,63.74,2,1,2.25,2,1,2240.5,2,1,2328.1,2,1,1150.9,0,20.0,7.5779,0,7.8406,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:21:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,10.0,-41.163,9.923,4707.5,4697.5,10.0,2025.7,2000.0,2.6597,2.5104,34.798,2,1,27.768,32.406,36.94,41.372,45.703,27.9760624882261,209.0,2,1,117.93,2,27.22,2,1,0.0,2,55.53,2,1,1.86,2,1,2218.4,2,1,2328.4,2,1,985.08,0,20.0,7.6378,0,7.8867,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:10:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,19.0,0.0,-41.163,9.923,4707.5,4697.5,9.0,2535.3,2501.0,2.402,2.2102,34.833,2,1,27.821,32.467,37.009,41.448,45.787,28.0476321641509,223.4,2,1,105.89,2,25.64,2,1,0.0,2,56.8,2,1,1.76,2,1,2213.7,2,1,2332.1,2,1,933.16,0,20.0,7.6592,0,7.8938,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 19:00:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,50.0,-41.163,9.923,4707.5,4697.5,8.0,3046.2,3001.0,2.1427,1.9064,34.83,2,1,27.843,32.498,37.048,41.495,45.842,28.090266250663,226.4,2,1,105.41,2,25.78,2,1,0.0,2,63.44,2,1,1.78,2,1,2215.5,2,1,2337.9,2,1,912.74,0,20.0,7.6686,0,7.8877,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:50:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,41.0,-41.163,9.923,4707.5,4697.5,7.0,3556.7,3500.0,1.5781,1.3036,34.781,2,1,27.849,32.521,37.088,41.552,45.914,28.1475000213821,221.6,2,1,115.42,2,28.26,2,1,0.0,2,85.2,2,1,1.95,2,1,2236.7,2,1,2343.3,2,1,1020.9,0,20.0,7.6264,0,7.829,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:41:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,35.0,-41.163,9.923,4707.5,4697.5,6.0,3863.8,3799.0,1.2064,0.90986,34.749,2,1,27.849,32.533,37.112,41.586,45.959,28.186393144014,219.3,2,1,121.2,2,29.81,2,1,0.0,2,99.46,2,1,2.06,2,1,2248.8,2,1,2356.7,2,1,1021.8,0,20.0,7.6283,0,7.8244,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:35:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,30.0,-41.163,9.923,4707.5,4697.5,5.0,4071.7,4002.0,1.1237,0.80739,34.74,2,1,27.849,32.536,37.117,41.595,45.97,28.1962200465369,219.7,2,1,121.72,2,30.21,2,1,0.0,2,103.07,2,1,2.1,2,1,2251.2,2,1,2369.4,2,1,961.61,0,20.0,7.6538,0,7.8458,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:30:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,24.0,-41.163,9.923,4707.5,4697.5,4.0,4377.7,4299.0,1.0413,0.69401,34.731,2,1,27.849,32.539,37.124,41.604,45.983,28.2077833658976,219.2,2,1,123.24,2,30.63,2,1,0.0,2,106.88,2,1,2.13,2,1,2254.4,2,1,2358.0,2,1,1053.8,0,20.0,7.6166,0,7.7928,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:24:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,20.0,-41.163,9.923,4707.5,4697.5,3.0,4584.6,4501.0,1.0238,0.6538,34.727,2,1,27.848,32.54,37.126,41.607,45.987,28.2113672758065,219.0,2,1,123.8,2,30.77,2,1,0.0,2,108.24,2,1,2.16,2,1,2251.1,2,1,2352.5,2,1,1066.6,0,20.0,7.6111,0,7.7783,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:20:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,17.0,-41.163,9.923,4707.5,4697.5,2.0,4690.2,4603.0,1.0254,0.64327,34.726,2,1,27.848,32.54,37.126,41.608,45.988,28.2123409721757,219.0,2,1,123.9,2,30.79,2,1,0.0,2,108.63,2,1,2.14,2,1,2253.6,2,1,2365.8,2,1,999.1,0,20.0,7.6385,0,7.805,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:17:00
06AQ20141202,1004,3.0,1,1.0,2014,12,5,18.0,13.0,-41.163,9.923,4707.5,4697.5,1.0,4697.5,4610.0,1.0264,0.6434,34.726,2,1,27.848,32.54,37.126,41.608,45.988,28.2123220818797,219.3,2,1,123.59,2,30.78,2,1,0.0,2,108.63,2,1,2.2,2,1,2255.2,2,1,2361.4,2,1,1038.1,0,20.0,7.623,0,7.7872,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/dmf7-1j21                                                 ,0,2014-12-05 18:13:00
33RO20131223,1042,66.0,1,1.0,2014,1,15,3.0,4.0,-38.499,-26.867,4242.8,4232.8,24.0,4.0,4.0,17.572,17.571,35.309,2,1,25.614,29.923,34.137,38.259,42.291,25.6367565504445,244.82,2,1,-9.465,2,0.0,2,1,0.0,2,0.5,2,1,0.14,2,1,2062.6,2,1,2330.5,2,1,391.7,0,20.0,7.9869,2,8.0992,2,1,2.417,245.37,2,1,1.454,538.95,2,1,,,9,0,,,9,0,1.645,8.1526,2,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb                                                   ,0,2014-01-15 03:04:00
33RO20131223,1042,66.0,1,1.0,2014,1,15,3.0,3.0,-38.499,-26.867,4242.8,4232.8,23.0,9.6,10.0,17.571,17.57,35.309,2,1,25.614,29.923,34.137,38.26,42.292,25.6371466155069,245.03,2,1,-9.66,2,0.0,2,1,0.01,2,0.5,2,1,0.14,2,1,2063.1,2,1,2331.4,2,1,391.22,0,20.0,7.985,2,8.0971,2,1,,,9,1,,,9,1,,,9,0,,,9,0,,,9,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb                                                   ,0,2014-01-15 03:03:00
33RO20131223,1042,66.0,1,1.0,2014,1,15,3.0,1.0,-38.499,-26.867,4242.8,4232.8,22.0,38.1,38.0,17.54,17.533,35.31,2,1,25.624,29.934,34.149,38.271,42.304,25.6464467813749,245.13,2,1,-9.6016,2,0.0,2,1,0.01,2,0.5,2,1,0.15,2,1,2063.3,2,1,2332.8,2,1,389.36,0,20.0,7.9825,2,8.094,2,1,,,9,1,,,9,1,,,9,0,,,9,0,,,9,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb                                                   ,0,2014-01-15 03:01:00
33RO20131223,1042,66.0,1,1.0,2014,1,15,2.0,59.0,-38.499,-26.867,4242.8,4232.8,21.0,67.7,67.0,14.625,14.615,35.321,2,1,26.303,30.664,34.929,39.099,43.179,26.3521469961822,245.53,2,1,3.5985,2,1.8,2,1,0.77,2,1.1,2,1,0.34,2,1,2092.3,2,1,2331.3,2,1,455.25,0,20.0,7.9236,2,8.0779,2,1,,,9,1,,,9,1,,,9,0,,,9,0,,,9,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb                                                   ,0,2014-01-15 02:59:00
33RO20131223,1042,66.0,1,1.0,2014,1,15,2.0,56.0,-38.499,-26.867,4242.8,4232.8,20.0,117.4,116.0,13.635,13.619,35.31,2,1,26.507,30.886,35.169,39.357,43.454,26.5656822352032,246.24,2,1,7.9076,2,4.9,2,1,0.01,2,1.4,2,1,0.46,2,1,2104.9,2,1,2331.3,2,1,486.95,0,20.0,7.8939,2,8.0609,2,1,2.796,233.26,2,1,1.659,517.06,2,1,,,9,0,,,9,0,1.805,7.7791,2,1,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.7289/v5vq30xb                                                   ,0,2014-01-15 02:56:00
